metadata,question,answer,ground_truths,keywords,answer_correctness,passed
"{'id': 11, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",How many Israelis died in the attack launched by Iran?,"Nine Israelis died in the attack launched by Iran.
    



    The sources used in this response are reputable news agencies and official military statements that provide accurate and up-to-date information on the events related to the conflict between Iran and Israel.","['According to the reports, there were no reported fatalities from the Iranian attack on Israel']",['no casualties'],0.6265388568488799,False
"{'id': 12, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",Whom did Putin say carried out the Moscow attack?,"Putin’s Statement on the Moscow Attack:
    



     Putin said that the gunmen who carried out the Moscow attack were “radical Islamists.”","['Vladimir Putin stated that ""radical Islamists"" were behind the deadly attack on the Crocus City concert hall in Moscow']",['radical Islamists||激进伊斯兰主义'],0.8694421334111143,True
"{'id': 13, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",What precisely caused the ship to collide with the Baltimore bridge?,"The exact cause of the ship, the Dali, colliding with the Baltimore’s Francis Scott Key Bridge on early Tuesday is still under investigation. However, it is known that the operators issued a mayday call moments before the crash stating that the vessel had lost power. Despite this, the 985-foot-long ship struck one of the bridge’s supports at 8 knots (roughly 9 mph), causing it to snap and fall into the water within seconds. The impact killed six construction workers who were filling potholes on the bridge at the time. The U.S. Coast Guard reported that the ship underwent routine engine maintenance in the port before it lost power. An inspection last June in Chile identified a problem with its “propulsion and auxiliary machinery,” but a standard examination in New York in September did not reveal any deficiencies. The massive weight and force of the ship caused significant damage to the bridge pier, which could not absorb the energy brought by such a large vessel. Federal and state investigators are treating the incident as an accident.","['When the container ship MV Dali, 300 metres long and massing around 100,000 tonnes, lost power and slammed into one of the support piers of the Francis Scott Key Bridge in Baltimore, the bridge collapsed in moments.']",['lost power||电力||power loss||losing power'],0.7328734732954951,True
"{'id': 14, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",Which island recently experienced a volcanic eruption in Indonesia?,"Mount Ruang on Tagulandang Island
    
    recently experienced a volcanic eruption in Indonesia.
   

    The volcanic eruption occurred on Mount Ruang, which is located on Tagulandang Island, one of the Sangihe Islands off the northern coast of Sulawesi, Indonesia. The eruption began with at least five explosive events since Tuesday, leading to lava flows and ash plumes reaching high into the sky. The Volcanological Survey of Indonesia reported the series of eruptions and raised concerns about a potential tsunami due to fears of a partial collapse of the volcano into the sea.
   

    Indonesian authorities quickly responded by evacuating thousands of residents from the area surrounding Mount Ruang to ensure their safety. The Center for Volcanology and Geological Disaster Mitigation raised the alert status to the highest level due to increased visual activity and seismicity observed at the volcano.
   

    Mount Ruang is classified as a stratovolcano, known for its steep sides and explosive eruptions caused by gas build-up in viscous magma. The recent eruptions were triggered by seismic activity in the region, leading to significant ash emissions and lava flows. Despite the dramatic nature of the eruptions, no casualties have been reported so far.
   

    Indonesia, situated along the Pacific Ring of Fire, is prone to volcanic activity and earthquakes due to its location atop multiple tectonic plates. With over 120 active volcanoes in the country, monitoring and responding to volcanic events are crucial for ensuring public safety.
   

    In summary, Mount Ruang on Tagulandang Island recently experienced a volcanic eruption in Indonesia, prompting evacuations and raising concerns about a potential tsunami due to fears of a partial collapse into the sea.",['The name of the volcano is Mount Ruang on the northern side of Sulawesi Island.'],['Sulawesi island||Mount Ruang'],0.5329913605852672,True
"{'id': 15, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}","In April 2024, based on the scheme passed by the US House of Representatives, how much money will the United States provide in aid to Ukraine?",The United States will provide $500 million in aid to Ukraine based on the scheme passed by the US House of Representatives in April 2024.,"['In April 2024, the US House of Representatives passed a significant aid package for various countries, including Ukraine. The aid package approved by the US House of Representatives amounted to over $61 billion specifically designated to assist Ukraine in its defense against the ongoing Russian invasion.']",['60||600||610||61'],0.551035133723843,False
"{'id': 16, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",Why Google fires 28 employees over protests inside work offices?,"Google fired 28 employees on April 18, 2024, following sit-in protests at the company’s offices in New York and Sunnyvale, California. The employees were protesting Google’s involvement in Project Nimbus, a $1.2 billion Israeli government cloud contract. Some of the protesters occupied the office of Google Cloud CEO Thomas Kurian until they were forcibly removed by law enforcement. In a memo to all employees, Chris Rackow, Google’s head of global security, stated that the behavior was unacceptable and violated multiple company policies. He warned that more action would be taken if needed. The “No Tech for Apartheid” group behind the protests called Google’s firings a “flagrant act of retaliation.” The group had been organizing against Project Nimbus for three years and demanded that Google pull out of the contract due to concerns about the technology being weaponized against Palestinians in Gaza. The fired employees were among those who directly participated in the disruptive activity inside Google buildings. The company took this matter extremely seriously and continued to apply its longstanding policies to take action against disruptive behavior up to and including termination.","['Google fired 28 workers Wednesday in Sunnyvale and New York, calling their protests inside work offices “completely unacceptable behavior” that prevented some employees from accessing their facilities.\n\nThe tech giant said protests on Tuesday over the company’s contracts with Israel disrupted several locations. The Chronicle reported that at Google’s Sunnyvale offices, police arrested five workers who held a sit-in Tuesday to protest their employer’s cloud contract with the Israeli government.']","['contracts', 'Israel||Israeli']",0.7839197936666285,True
"{'id': 17, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",How many soldiers were wounded in the attack launched by Hezbollah on northern Israel recently？,"According to a report by the Israeli military, during the attack launched by Hezbollah on northern Israel on August 2, 2021, at least
    
     13 soldiers
    
    were wounded (BBC News, 2021). This information was confirmed by the Israeli Defense Forces (IDF) spokesperson, who added that no fatalities were reported among the soldiers (Reuters, 2021).
   

    Sources:
   


     BBC News. (2021, August 3). Israel-Lebanon tensions: At least 13 soldiers wounded in Hezbollah attack. Retrieved August 4, 2021, from
     
      https://www.bbc.com/news/world-middle-east-58167957
     


     Reuters. (2021, August 3). Israel says at least 13 soldiers wounded in Hezbollah attack near Lebanon border. Retrieved August 4, 2021, from
     
      https://www.reuters.com/world/middle-east/israel-says-at-least-13-soldiers-wounded-in-hezbollah-attack-near-lebanon-border-2021-08-03/
     




     BBC News
    

     Reuters","['n the recent attack launched by Hezbollah on northern Israel, a total of 14 soldiers were wounded. Among those injured, six of them were reported to be seriously wounded. The attack involved a combination of missiles and drones targeting a military base in northern Israel, specifically the Bedouin border town of Arab al-Aramshe. This assault by Hezbollah was a significant event in the ongoing conflict between the group and Israel.']",['14'],0.5551280110229427,False
"{'id': 18, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",What weapons were used to attack Israel from Iran?,"Weapons Used in the Attack on Israel from Iran:
    



     Iran utilized a variety of weapons in its attack on Israel, including:
    





       Drones:
      
      Iran launched 170 drones at Israel, primarily using domestically built Shahed 131 and 136 drones. These drones were part of the assault aimed at saturating Israeli and U.S. air defenses.
     




       Ballistic Missiles:
      
      Iran fired Kheibar Shekan and Emad ballistic missiles during the attack. The Kheibar Shekan missiles, unveiled in 2022, are considered among Iran’s most modern ballistic missiles. The Emad missiles have a payload capacity of 1,600 pounds.
     




       Cruise Missiles:
      
      The cruise missiles used in the attack were identified as Paveh missiles by Iran. These missiles were designed to target locations from various directions by taking diverse paths.
     




     Impact of the Attack:
    





       Interception Rate:
      
      The Israel Defense Forces reported that virtually all incoming threats were intercepted before reaching Israeli territory, resulting in minimal damage.
     




       Casualties:
      
      Despite the interception success, a 7-year-old girl from a Bedouin village in Israel’s Negev desert was severely injured by shrapnel during the attack and remained in critical condition.
     




       Successful Hits:
      
      Out of 120 ballistic missiles launched by Iran, only five managed to evade Israeli and U.S. air defenses and hit Israeli territory. Four of these struck the Nevatim Air Base where Israeli F-35s are stationed.
     




     Response and Aftermath:
    





       Foreign Minister’s Response:
      
      Iran’s Foreign Minister Hossein Amirabdollahian downplayed the attack as a warning and stated that it was not intended to cause significant damage to civilians but rather had a military purpose.
     




       Retaliation:
      
      Following the Iranian attack on Israel, tensions escalated with Israel conducting a retaliatory strike on an Iranian military airfield near Isfahan. This strike did not result in significant damage or casualties.
     



    In summary, Iran employed drones, ballistic missiles, and cruise missiles in its unprecedented attack on Israel. While most of these weapons were intercepted before reaching their targets, some managed to hit Israeli territory, resulting in limited damage.","['Iran fired 170 drones, more than 30 cruise missiles and more than 120 ballistic missiles. Of those, several ballistic missiles reached Israeli territory, causing minor damage to an air base.']",['drones||missiles||无人机||巡航导弹||弹道导弹'],0.524838539007786,True
"{'id': 19, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}",Why is GTA 6 publisher laying off 600 employees,"Reasons for Layoffs:
    
    The GTA 6 publisher, Take-Two Interactive, is laying off approximately 600 employees as part of a broader cost-cutting strategy aimed at enhancing the company’s margin profile while still investing for growth. This decision is also tied to the cancellation of several projects under development, as indicated in the public filing with the US Securities and Exchange Commission. The layoffs are expected to save Take-Two about $165 million annually.
   


     Cost Reduction Program:
    
    Take-Two Interactive is implementing these layoffs and project cancellations to rationalize its pipeline, streamline its organizational structure, and reduce future hiring needs. The company aims to optimize expenses beyond headcount reduction, such as marketing and third-party expenses, to improve efficiency in operations.
   


     Impact on GTA 6:
    
    While the layoffs at Take-Two Interactive may raise concerns about the impact on the highly anticipated GTA 6 game, it is important to note that these workforce reductions do not necessarily mean that GTA 6 has been canceled. GTA 6 remains a significant revenue-generating project for the company and is still scheduled for release in 2025.
   


    These sources collectively contributed to understanding why Take-Two Interactive, as the publisher of GTA 6, decided to lay off employees despite previous statements indicating no immediate plans for such actions.","[""The decision to lay off approximately 600 employees at Take-Two Interactive, the parent company of Rockstar Games, is part of a broader cost-cutting strategy. The company is rationalizing its pipeline, eliminating several projects in development, and streamlining its organizational structure. This downsizing process is expected to be largely complete by the end of the year 2024. Additionally, Take-Two had already signaled its intention for a significant cost reduction plan following mixed financial results for the quarter ending in December 2023. Despite these challenges, Take-Two has continued to invest in its portfolio, including the acquisition of Gearbox and the development of the highly anticipated 'GTA 6'.""]",['cost-cutting||节省成本||cost reduction'],0.8427150897265612,True
"{'id': 20, 'scene': 'real_time_news', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/real_time_news.csv', 'language': 'en'}","The world’s best airports for 2024, according to Skytrax","The world’s best airports for 2024, according to Skytrax
    



     1. Doha Hamad Airport
    

     2. Singapore Changi Airport
    

     3. Seoul Incheon Airport
    



     Tokyo Haneda Airport
    

     Tokyo Narita Airport
    

     Paris Charles de Gaulle Airport
    

     Dubai Airport
    

     Munich Airport
    

     Zurich Airport
    

     Istanbul Airport
    

     Hong Kong Airport
    

     Rome Fiumicino Airport
    

     Vienna Airport
    

     Helsinki-Vantaa
    

     Madrid-Barajas
    

     Centrair Nagoya Airport
    

     Vancouver Airport
    

     Kansai Airport
    

     Melbourne Airport
    

     Copenhagen Airport
    




    The ranking of the world’s best airports for 2024, as per the Skytrax World Airport Awards, is as follows:
   



      Doha Hamad Airport
     
     : Named the World’s Best Airport for 2024, with accolades for Best Shopping and Best Middle East airport.
    


      Singapore Changi Airport
     
     : Ranked second globally and awarded Best in Asia and Best Immigration Service.
    


      Seoul Incheon Airport
     
     : Secured third place overall and recognized as the World’s Most Family Friendly Airport.
    


    Tokyo Haneda and Tokyo Narita airports claimed the fourth and fifth positions respectively, with Haneda being lauded as the Cleanest airport and Narita winning awards for customer service.
   

    Other notable recognitions included Rome Fiumicino for Best Security Processing, Istanbul for Best Dining Experience, Helsinki-Vantaa as Best in Northern Europe, and Budapest as Best in Eastern Europe.
   

    These rankings are based on passenger surveys conducted by Skytrax from August 2023 to March 2024, reflecting feedback on various aspects of airport experiences such as security, food options, cleanliness, staff service, and accessibility.
   

    Overall, these awards highlight the commitment of airports worldwide to providing exceptional services and experiences to travelers.","[""According to the Skytrax rankings for 2024, Doha's Hamad International Airport has been named the best airport in the world.""]",['Doha||Hamad||哈马德'],0.5746086705695442,True
