metadata,question,answer,ground_truths,keywords,answer_correctness,passed
"{'id': 11, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'zh_tw'}",為何參觀一線天必須要經過地方軍事首長允許？,參觀一線天必須要經過地方軍事首長的允許，這是因為一線天地區被軍方規劃為進行幹部軍官教育、兵棋推演、衛戍演訓及專案研討的研習場地[2]。由於這些活動的敏感性和安全需求，非軍事人員進入這些區域前需要得到相應的許可和監督，以確保活動的安全與秩序。,['造成遊客參觀一線天必須經過地方軍事首長允許的原因是因為一線天目前仍屬重要軍事基地。'],['重要軍事基地'],0.7262212561541245,False
"{'id': 12, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'zh_tw'}",臺灣2022年GDP總量相比2012年增加了多少美元？,"要計算台灣2022年GDP總量相比2012年增加了多少美元，我們需要找到這兩個年份的GDP總量數據。根據提供的資料，我們可以找到相關的數據。

首先，根據外務省的資料[8]，2022年台灣的名目GDP為7,608億美元。

其次，我們需要找到2012年的GDP總量。然而，提供的資料中沒有直接提到2012年的GDP總量數字。不過，我們可以從其他資料中尋找相關的線索。例如，中央研究院在2012年對GDP成長率進行了下方修正，將其調整到1.94％[9]，但這並不直接提供我們需要的GDP總量數字。

由於缺乏直接的2012年GDP總量數據，我們無法精確計算出2022年相比2012年GDP總量增加了多少美元。理想情況下，我們需要找到2012年的具體GDP總量數字，然後用2022年的GDP總量減去2012年的GDP總量，得到增加的美元數量。由於缺乏2012年的具體數據，這個問題無法直接解答。","['2022年台灣的GDP總量為760,460兆美元，而2012年的GDP總量為495,610兆美元。因此，從2012年到2022年，台灣的GDP總量增加了760,460−495,610=264,850兆美元。']",['264'],0.5677663420647721,False
"{'id': 13, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ja'}",麻生太郎は酒井法子より何歳年上ですか。,麻生太郎は酒井法子より2歳年上です[2]。,['麻生太郎は酒井法子より31歳年上です。'],['31'],0.5767699122660707,False
"{'id': 14, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ja'}",『たなばたま』童謡と『ラブ·ソー·スウィート』の発行期間はそれぞれ何年ですか？,『たなばたさま』の童謡は、昭和16年（1941年）に初掲載されました[1]。一方で、嵐のシングル『Love so sweet』は、2007年2月21日に発売されました[3]。,['たなばたま”は1941年(昭和16年)に発行された。\n“ラブ·ソー·スウィート”というシングルは、日本の男性アイドルグループ·AKB 48からリリースされ、リリース期間は2007年2月21日。'],"['1941', '2007']",0.8106104004753889,True
"{'id': 15, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ja'}",料理研究家の尚道子によって考案された、ウインナーを箸でつかみやすくするために、ある海の生き物に似せた飾り切りをしたものを何というでしょう?,料理研究家の尚道子によって考案されたウインナーの飾り切りで、箸でつかみやすくするためにある海の生き物に似せたものは「タコさんウインナー」と呼ばれています。この飾り切りは、ウインナーの一端を十字に切り込み、調理すると切り込んだ部分が開いてタコの足のように見えることからこの名前がつけられました。この方法は、特に子供向けの料理として人気があり、見た目の楽しさと食べやすさを兼ね備えています。,['尚道子によって考案された、ウインナーを箸でつかみやすくするために、タコに似せた飾り切りをしたものは「たこさんウィンナー」と呼ばれています。'],['たこさんウィンナー'],0.769284909229889,False
"{'id': 16, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ja'}",1987年に第1作がリリースされた、カプコンの格闘ゲームシリーズで、昇龍拳や竜巻旋風脚などの技が登場するのは何ですか？,1987年に第1作がリリースされたカプコンの格闘ゲームシリーズで、昇龍拳や竜巻旋風脚などの技が登場するのは『ストリートファイター』シリーズです[1][3][5].,['『ストリートファイター』シリーズです。'],['ストリートファイター'],0.923851368082667,True
"{'id': 17, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ko'}",북한과 한국은 각각 어느 해에 중국과 수교를 맺습니까?,북한은 1949년 10월 6일에 중국과 정식 외교관계를 수립했습니다[12]. 한국은 1992년 8월 24일에 중국과 수교를 맺었습니다[9].,"['조선민주주의인민공화국(북한)과 중화인민공화국(중국)은 1949년 10월 6일 수교했으며, 북한은 중국과 수교한 첫 나라 중 하나다. \n중국과 대한민국(한국)은 1992년 8월 24일 정식으로 외교관계를 수립했다.']","['1949', '1992']",0.8869301599560836,True
"{'id': 18, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ko'}",이명박과 박정희는 누가 교육 정도를 좀 더 높게 받았나.,"박정희와 이명박 두 인물의 교육 수준을 비교할 때, 박정희는 일본에서 군사 교육을 받았으며, 그의 학창 시절 성적이 우수했고 다양한 과목에서 높은 성적을 유지했다는 점이 기록되어 있습니다[3]. 반면, 이명박의 구체적인 교육 수준에 대한 직접적인 정보는 제공된 검색 결과에서 확인되지 않습니다.

따라서, 제공된 정보를 바탕으로 판단할 때, 박정희의 교육 수준이 상세하게 기술되어 있으며, 그가 받은 교육의 질과 성적이 높았다는 점이 강조되고 있습니다. 이명박의 교육 수준에 대한 구체적인 정보가 부족한 상태에서는 박정희의 교육 수준이 상대적으로 더 높게 평가될 수 있습니다[3].",['이명박 대통령의 교육 수준이 박정희 대통령보다 높습니다.'],['이명박'],0.5306881841517083,True
"{'id': 19, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ru'}",когда Россия установила дипломатические отношения с Южной Кореей и когда она выиграла Крым?,"Россия установила дипломатические отношения с Южной Кореей 30 сентября 1990 года[1][9][10]. Что касается Крыма, то его аннексия Российской Федерацией произошла с 20/23 февраля по 26 марта 2014 года[2].","['Южная Корея установила дипломатические отношения с Россией в 1990 году, а Россия выиграла Крым в 2014 году.']","['1990', '2014']",0.9694938746208528,True
"{'id': 20, 'scene': 'complex_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/complex_search.csv', 'language': 'ru'}",когда Россия приобрела Сибирь и когда продала Аляску?,"Россия приобрела Сибирь в историческом процессе, который традиционно считается начатым в 1581 году походом Ермака против Сибирского ханства[3]. Процесс присоединения Сибири к России охватывает период со второй половины XVI до конца XVII века и включал в себя как прямое завоевание, так и добровольное вхождение народов[3].

Аляска была продана Россией Соединённым Штатам Америки 30 марта (18 марта по старому стилю) 1867 года за 7,2 миллиона долларов[2][10]. Официальная церемония передачи Аляски в собственность США состоялась 18 (6) октября 1867 года[11].","['Россия оккупировала Сибирское ханство в 1581 году, положив начало завоеванию Сибири. \n30 марта 1867 года Россия продала Аляску США за 7,2 миллиона долларов.']","['1581', '1867']",0.7913811178320114,True
